	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	precision	positive_likelyhood_ratio	matthews_correlation_coefficient	threat_score	specificity	accuracy	prevalence	negative_likelyhood_ratio	recall	diagnostic_odds_ratio	balanced_accuracy	negative_predictive_value	informedness	markedness	false_discovery_rate	fowlkes_mallows_index	false_omission_rate	f1_score	prevalence_threshold	fall_out	miss_rate	auroc	auprc	time_required_for_training	time_required_for_evaluation	time	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	node_feature_shapes	node_type_feature_shapes	edge_type_feature_shapes	number_of_threads	python_version	platform	node	embiggen_version	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')	('features_parameters', 'metric')	('features_parameters', 'root_node_name')
1	test	0.013806469163798178	1.0	True	0.6649258760107817	0.9922071392659627	-0.008917145660881587	0.5957735849056603	0.14193270060396893	0.6148979004889272	0.6666666666666666	1.0471124620060794	0.8513805004314063	0.9475650183410786	0.4966566005176876	0.32318271119842834	-0.006686798964624763	-0.01189141279078998	0.3350741239892183	0.7523994451538695	0.6768172888015717	0.7466893681422626	0.5009779217219268	0.8580672993960311	0.14861949956859366	0.6084840029748058	0.7594174936785603	87.57161021232605	0.054902076721191406	1700616199.240939	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 50], [239456, 50]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		7.486343383789062e-05	9.5367431640625e-07	7.867813110351562e-06	516.6650240421295	515.8529648780823	4.315376281738281e-05	1.0013580322265625e-05	8.821487426757812e-06	HOPE	420		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False		100								False															Neighbours Intersection size	None
0	train	0.0138064691637981	1.0	False	0.9981957274826788	276.6199999999995	0.9892469828741184	0.992821764410308	0.9964044297425572	0.9952059063234096	0.6666666666666666	0.005412817551963	0.9946066446138356	51104.62293333314	0.9955055371781965	0.989290304155362	0.9910110743563928	0.9874860316380408	0.001804272517321	0.9963995700417648	0.010709695844638	0.9963979540378936	0.0567153946215026	0.0035955702574428	0.0053933553861642	0.9995716498329718	0.9996159799318636	75.66161012649536	0.0497448444366455	1699238556.2641191	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.551986932754517	13.778104066848757	4.0531158447265625e-06	9.5367431640625e-07	9.5367431640625e-07	First-order LINE	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.998166819431714	272.25000000000017	0.9128143917066276	0.937984496124031	0.996548748921484	0.9585849870578084	0.6666666666666666	0.0606060606060606	0.9396031061259706	4492.125000000001	0.9680759275237274	0.8918918918918919	0.9361518550474548	0.890058711323606	0.0018331805682859	0.968442380304538	0.1081081081081081	0.968	0.0571428571428571	0.0034512510785159	0.0603968938740293	0.991689378469583	0.9963541092012358	75.66161012649536	0.0497448444366455	1699238556.2641191	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.551986932754517	13.778104066848757	4.0531158447265625e-06	9.5367431640625e-07	9.5367431640625e-07	First-order LINE	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9981950761677856	276.51999999999947	0.9887136387863452	0.9924628526308232	0.9964044297425572	0.99496620163958	0.6666666666666666	0.0057736720554272	0.9942470875880914	47893.26399999963	0.9953257586653244	0.9885844748858448	0.9906515173306488	0.9867795510536306	0.0018049238322143	0.9962191261587956	0.0114155251141552	0.9962171704434918	0.0567250672264106	0.0035955702574428	0.0057529124119085	0.9996683496259088	0.9996267370354108	75.91670680046082	0.0516512393951416	1699238647.609559	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.347223043441772	13.552156925201416	4.0531158447265625e-06	2.1457672119140625e-06	7.152557373046875e-07	First-order LINE	84		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9979395604395604	242.1666666666642	0.9133121030640756	0.9384284176533908	0.9961173425366696	0.9588725913143514	0.6666666666666666	0.059982676483326	0.9402502157031924	4037.276774969878	0.968183779119931	0.8928847641144625	0.936367558239862	0.890824324554023	0.0020604395604395	0.9686655186193248	0.1071152358855375	0.968236339404709	0.0603802562556323	0.0038826574633304	0.0597497842968075	0.991399370273234	0.9961031679036748	75.91670680046082	0.0516512393951416	1699238647.609559	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.347223043441772	13.552156925201416	4.0531158447265625e-06	2.1457672119140625e-06	7.152557373046875e-07	First-order LINE	84		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9979776092452148	246.7321428571421	0.9874284503562836	0.9916032725706904	0.995972961311664	0.9943909103983892	0.6666666666666666	0.0064259927797833	0.9935998849417518	38395.9570626003	0.9947864231267078	0.9873110921015112	0.9895728462534156	0.9852887013467262	0.0020223907547851	0.99578634140085	0.0126889078984887	0.9957839357140283	0.0598526081773178	0.0040270386883359	0.0064001150582482	0.9997159587407872	0.9998026560892808	75.61183404922485	0.0490241050720214	1699238738.841055	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.531848907470703	13.749176025390623	3.814697265625e-06	3.0994415283203125e-06	9.5367431640625e-07	First-order LINE	126		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9983844911147012	309.00000000000443	0.9047652237370168	0.9317251776868404	0.9969801553062986	0.954414725337935	0.6666666666666666	0.0670705322371267	0.9331320103537531	4607.090322580713	0.965056082830026	0.8817245326211369	0.9301121656600516	0.8801090237358382	0.0016155088852988	0.9652069867649478	0.118275467378863	0.9646560374623704	0.0538259604910611	0.0030198446937014	0.0668679896462467	0.9906838182033394	0.996106226966704	75.61183404922485	0.0490241050720214	1699238738.841055	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.531848907470703	13.749176025390623	3.814697265625e-06	3.0994415283203125e-06	9.5367431640625e-07	First-order LINE	126		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9981222013577928	265.7692307692328	0.9879654936733206	0.9919609532012632	0.9962606069322596	0.9946306150822188	0.6666666666666666	0.0062075934748087	0.9938156191571984	42813.56887298754	0.9950381130447288	0.9877370597461856	0.9900762260894578	0.9858592611039784	0.0018777986422071	0.995966582540268	0.0122629402538143	0.9959642548284808	0.0577953494296633	0.0037393930677405	0.0061843808428017	0.9997725735878727	0.9998430839689522	75.242849111557	0.049515962600708	1699238829.375602	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.191274881362917	13.42106795310974	4.0531158447265625e-06	1.1920928955078125e-06	9.5367431640625e-07	First-order LINE	168		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.998158379373849	271.00000000000017	0.9072011394453467	0.933677863910422	0.996548748921484	0.9557089444923784	0.6666666666666666	0.0649350649350649	0.9352890422778256	4173.400000000003	0.9659188955996548	0.8850574712643678	0.93183779119931	0.8832158506382168	0.001841620626151	0.9662124997567324	0.1149425287356321	0.9657015590200444	0.0572669541968678	0.0034512510785159	0.0647109577221742	0.98967183709142	0.9956677810416772	75.242849111557	0.049515962600708	1699238829.375602	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.191274881362917	13.42106795310974	4.0531158447265625e-06	1.1920928955078125e-06	9.5367431640625e-07	First-order LINE	168		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.998123150220169	265.9038461538482	0.988711592192372	0.9924633936261844	0.9962606069322596	0.99496620163958	0.6666666666666666	0.0057023242384871	0.9943189989932404	46630.783349561774	0.99528980296275	0.9887239508992292	0.9905796059255	0.9868471011193982	0.001876849779831	0.9962192587974286	0.0112760491007707	0.9962174429914622	0.0577815633891725	0.0037393930677405	0.0056810010067597	0.9996901386885862	0.9997673339476676	75.49133014678955	0.0490250587463378	1699238920.479399	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.44961404800415	13.67922306060791	2.86102294921875e-06	0.0	7.152557373046875e-07	First-order LINE	210		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9988524213908652	435.2000000000031	0.9127357609505315	0.9377289377289376	0.9978429680759276	0.958441184929537	0.6666666666666666	0.0613921314310419	0.9387402933563416	7088.85633802822	0.9682916307161348	0.8906430496726992	0.9365832614322692	0.8894954710635645	0.0011475786091347	0.9683300135161323	0.1093569503273007	0.9678638941398866	0.0457426248195495	0.0021570319240724	0.0612597066436583	0.990292518840064	0.9959565985829038	75.49133014678955	0.0490250587463378	1699238920.479399	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.44961404800415	13.67922306060791	2.86102294921875e-06	0.0	7.152557373046875e-07	First-order LINE	210		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9982667725861196	287.9791666666632	0.9885025861810276	0.992318736539842	0.9965482525528548	0.9948703197660482	0.6666666666666666	0.005989320248232	0.9940313533726448	48082.111947790734	0.99528980296275	0.9881631488876212	0.9905796059255	0.9864299214737412	0.0017332274138802	0.9961468119613308	0.0118368511123787	0.996144560948366	0.0556484608792391	0.0034517474471451	0.005968646627355	0.9997823110519816	0.9998518072162156	75.44389486312866	0.0500998497009277	1699239011.2280838	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.220837831497192	13.439557075500488	2.86102294921875e-06	9.5367431640625e-07	1.1920928955078125e-06	First-order LINE	252		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9986232216613126	362.666666666663	0.912386340308304	0.9375269280482552	0.997411561691113	0.9582973828012654	0.6666666666666666	0.0614186851211072	0.9387402933563416	5904.826291079753	0.9680759275237274	0.8906009244992296	0.9361518550474548	0.8892241461605421	0.0013767783386874	0.9682189091599046	0.1093990755007704	0.9677562819657548	0.0498907165238184	0.0025884383088869	0.0612597066436583	0.9902868424402638	0.9959752051571448	75.44389486312866	0.0500998497009277	1699239011.2280838	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.220837831497192	13.439557075500488	2.86102294921875e-06	9.5367431640625e-07	1.1920928955078125e-06	First-order LINE	252		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9983385104384888	300.4347826086987	0.9882917754557738	0.9921745997559048	0.9966920753631526	0.9947744378925164	0.6666666666666666	0.0062049062049062	0.9938156191571984	48418.90798786672	0.9952538472601756	0.9877423033067276	0.990507694520351	0.9860808137452164	0.0016614895615112	0.9960744976556232	0.0122576966932725	0.9960719305200187	0.0545462837750425	0.0033079246368473	0.0061843808428017	0.9997735457829086	0.9998473076359096	75.46012687683105	0.0493099689483642	1699239102.025278	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.254637002944946	13.484333992004396	3.814697265625e-06	1.1920928955078125e-06	1.9073486328125e-06	First-order LINE	294		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9968051118210862	155.99999999999935	0.914119688445534	0.9393548387096774	0.993960310612597	0.9594477998274374	0.6666666666666666	0.0581597222222222	0.9421915444348576	2682.268656716408	0.9680759275237274	0.895800933125972	0.9361518550474548	0.8926060449470583	0.0031948881789137	0.96911369188928	0.104199066874028	0.9687292082501664	0.0741290064309472	0.0060396893874029	0.0578084555651423	0.9918804218923666	0.9965837920252636	75.46012687683105	0.0493099689483642	1699239102.025278	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.254637002944946	13.484333992004396	3.814697265625e-06	1.1920928955078125e-06	1.9073486328125e-06	First-order LINE	294		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9981222013577928	265.7692307692328	0.9879654936733206	0.9919609532012632	0.9962606069322596	0.9946306150822188	0.6666666666666666	0.0062075934748087	0.9938156191571984	42813.56887298754	0.9950381130447288	0.9877370597461856	0.9900762260894578	0.9858592611039784	0.0018777986422071	0.995966582540268	0.0122629402538143	0.9959642548284808	0.0577953494296633	0.0037393930677405	0.0061843808428017	0.9996771872924842	0.9997773264468848	76.78920412063599	0.0488379001617431	1699239194.221623	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.31912088394165	13.546313047409058	4.0531158447265625e-06	1.9073486328125e-06	1.1920928955078125e-06	First-order LINE	336		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9981613422201792	271.43750000000017	0.9091598988827468	0.9351851851851852	0.996548748921484	0.956715559390279	0.6666666666666666	0.0634199134199133	0.9367989646246764	4280.004266211609	0.9666738567730804	0.8874375720322705	0.9333477135461604	0.8855989142524496	0.0018386577798207	0.9669935428534367	0.1125624279677295	0.9665071770334928	0.0572234264500869	0.0034512510785159	0.0632010353753235	0.9920026040716724	0.9965940980411442	76.78920412063599	0.0488379001617431	1699239194.221623	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.31912088394165	13.546313047409058	4.0531158447265625e-06	1.9073486328125e-06	1.1920928955078125e-06	First-order LINE	336		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.998123150220169	265.9038461538482	0.988711592192372	0.9924633936261844	0.9962606069322596	0.99496620163958	0.6666666666666666	0.0057023242384871	0.9943189989932404	46630.783349561774	0.99528980296275	0.9887239508992292	0.9905796059255	0.9868471011193982	0.001876849779831	0.9962192587974286	0.0112760491007707	0.9962174429914622	0.0577815633891725	0.0037393930677405	0.0056810010067597	0.9996886441972812	0.9997516088266644	75.81203627586365	0.0490736961364746	1699239285.500663	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.384694814682009	13.59943699836731	4.0531158447265625e-06	1.9073486328125e-06	1.9073486328125e-06	First-order LINE	378		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9972577696526508	181.8333333333315	0.9136810518781668	0.9388984509466436	0.994823123382226	0.9591601955708944	0.6666666666666666	0.0589765828274067	0.9413287316652288	3083.144607843108	0.9680759275237274	0.8944918541505043	0.9361518550474548	0.891749623803155	0.0027422303473492	0.9688897726007972	0.1055081458494957	0.9684864624944518	0.0690390363361064	0.0051768766177739	0.0586712683347713	0.9918744895892968	0.9961439672840056	75.81203627586365	0.0490736961364746	1699239285.500663	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.384694814682009	13.59943699836731	4.0531158447265625e-06	1.9073486328125e-06	1.9073486328125e-06	First-order LINE	378		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.998123150220169	265.9038461538482	0.988711592192372	0.9924633936261844	0.9962606069322596	0.99496620163958	0.6666666666666666	0.0057023242384871	0.9943189989932404	46630.783349561774	0.99528980296275	0.9887239508992292	0.9905796059255	0.9868471011193982	0.001876849779831	0.9962192587974286	0.0112760491007707	0.9962174429914622	0.0577815633891725	0.0037393930677405	0.0056810010067597	0.999694363599992	0.9998031364296328	75.40220594406128	0.0487501621246337	1699239376.355624	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.375241041183472	13.586599111557009	3.814697265625e-06	2.1457672119140625e-06	2.1457672119140625e-06	First-order LINE	420		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.997709049255441	217.7500000000015	0.9118343628561316	0.9373654756780024	0.9956859361518552	0.958153580672994	0.6666666666666666	0.0608752166377816	0.9393874029335634	3576.989323843439	0.9675366695427092	0.8914638856701429	0.9350733390854185	0.8891729349255839	0.0022909507445589	0.96810914295	0.108536114329857	0.9676702588601268	0.0634664570397862	0.0043140638481449	0.0606125970664366	0.9908496435220926	0.9961323392359596	75.40220594406128	0.0487501621246337	1699239376.355624	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.5020370483398438e-05	7.152557373046875e-07	9.5367431640625e-07	14.375241041183472	13.586599111557009	3.814697265625e-06	2.1457672119140625e-06	2.1457672119140625e-06	First-order LINE	420		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
0	train	0.0138064691637981	1.0	False	0.9968217278243282	156.81818181818173	0.9838778280850744	0.989247311827957	0.9936717963469006	0.9928088594851144	0.6666666666666666	0.0076711535678101	0.9923773910542212	20442.581475128583	0.9930245937005608	0.9848895224518888	0.9860491874011216	0.9817112502762168	0.0031782721756717	0.9945970770138368	0.0151104775481111	0.9945945945945946	0.0739496926135117	0.0063282036530993	0.0076226089457788	0.9993356701730294	0.9994519399382696	91.68271899223328	0.1037590503692627	1699239485.39585	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100], [239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.4066696166992188e-05	1.1920928955078125e-06	7.152557373046875e-07	15.717688083648682	14.942118167877195	3.814697265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Second-order LINE	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
1	test	0.0138064691637981	1.0	False	0.9977215766689452	218.95000000000155	0.9186400935415068	0.9425312096427034	0.9956859361518552	0.96160483175151	0.6666666666666666	0.0556759098786828	0.9445642795513374	3932.5805447471103	0.9701251078515962	0.8998050682261208	0.9402502157031924	0.8975266448950658	0.0022784233310548	0.9707791521551782	0.1001949317738791	0.970415512465374	0.063303322537591	0.0043140638481449	0.0554357204486626	0.9947560301977024	0.9976276562637512	91.68271899223328	0.1037590503692627	1699239485.39585	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 100], [239456, 100]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.4066696166992188e-05	1.1920928955078125e-06	7.152557373046875e-07	15.717688083648682	14.942118167877195	3.814697265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Second-order LINE	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	100.0	0.05	0.9	False	False		f32	False																
